model	abbreviation	officialName	equation	GENE ASSOCIATION	lowbnd	uppbnd	obj_coef	COMPARTMENT	SUBSYSTEM
iBth801	ADSL1r	adenylsuccinate lyase	AMP[1] + Fumarate[1] <=> N6-(1,2-Dicarboxyethyl)-AMP[1]	BT_3871	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	ADSL2r	adenylosuccinate lyase	(S)-2-[5-Amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxamido]succinate[1] <=> 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide[1] + Fumarate[1]	BT_3871	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	ADSS	adenylosuccinate synthase	L-Aspartate[1] + GTP[1] + IMP[1] => N6-(1,2-Dicarboxyethyl)-AMP[1] + GDP[1] + Phosphate[1]	BT_1843	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	AICART	phosphoribosylaminoimidazolecarboxamide formyltransferase	10-Formyltetrahydrofolate[1] + 5-Amino-1-(5-Phospho-D-ribosyl)imidazole-4-carboxamide[1] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[1] + 5,6,7,8-Tetrahydrofolate[1]	BT_3812	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	AIRC3	phosphoribosylaminoimidazole carboxylase (mutase rxn)	5-amino-1-(5-phospho-D-ribosyl)imidazole-4-carboxylate[1] <=> 5-phosphoribosyl-5-carboxyaminoimidazole[1]	BT_2518	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	ASPCT	aspartate carbamoyltransferase	L-Aspartate[1] + Carbamoyl phosphate[1] => N-Carbamoyl-L-aspartate[1] + Phosphate[1]	BT_0741:BT_0742	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	CTPS2	CTP synthase (glutamine)	ATP[1] + L-Glutamine[1] + H2O[1] + UTP[1] => ADP[1] + CTP[1] + L-Glutamate[1] + Phosphate[1]	BT_0590	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	DHORD2	dihydoorotic acid dehydrogenase (quinone8)	(S)-Dihydroorotate[1] + Ubiquinone-8[1] => Orotate[1] + Ubiquinol-8[1]	BT_0892;BT_1009;BT_1333	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	DHORD5	dihydroorotic acid (menaquinone-8)	(S)-Dihydroorotate[1] + Menaquinone 8[1] => Menaquinol 8[1] + Orotate[1]	BT_1009	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	GARFT	phosphoribosylglycinamide formyltransferase	N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide[1] + 5,6,7,8-Tetrahydrofolate[1] <=> 10-Formyltetrahydrofolate[1] + N1-(5-Phospho-D-ribosyl)glycinamide[1]	BT_3360	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	GART	GAR transformylase-T	ATP[1] + Formate[1] + N1-(5-Phospho-D-ribosyl)glycinamide[1] => ADP[1] + N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide[1] + Phosphate[1]	BT_0704	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	GLUPRT	glutamine phosphoribosyldiphosphate amidotransferase	L-Glutamine[1] + H2O[1] + 5-Phospho-alpha-D-ribose 1-diphosphate[1] => L-Glutamate[1] + Diphosphate[1] + 5-Phospho-beta-D-ribosylamine[1]	BT_4582	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	GMPS2	GMP synthase	ATP[1] + L-Glutamine[1] + H2O[1] + Xanthosine 5'-phosphate[1] => AMP[1] + L-Glutamate[1] + GMP[1] + Diphosphate[1]	BT_4265	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	IMPC	IMP cyclohydrolase	H2O[1] + IMP[1] <=> 5-Formamido-1-(5-phospho-D-ribosyl)imidazole-4-carboxamide[1]	BT_3812	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	IMPD	IMP dehydrogenase	H2O[1] + IMP[1] + Nicotinamide adenine dinucleotide[1] => Nicotinamide adenine dinucleotide - reduced[1] + Xanthosine 5'-phosphate[1]	BT_3845	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	PRAGSr	phosphoribosylglycinamide synthase	ADP[1] + N1-(5-Phospho-D-ribosyl)glycinamide[1] + Phosphate[1] <=> ATP[1] + Glycine[1] + 5-Phospho-beta-D-ribosylamine[1]	BT_3253	-1000	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	PRFGS	phosphoribosylformylglycinamidine synthase	ATP[1] + N2-Formyl-N1-(5-phospho-D-ribosyl)glycinamide[1] + L-Glutamine[1] + H2O[1] => ADP[1] + 2-(Formamido)-N1-(5-phospho-D-ribosyl)acetamidine[1] + L-Glutamate[1] + Phosphate[1]	BT_1733	0	1000	0	NA	Purine and Pyrimidine Biosynthesis
iBth801	ACKr	acetate kinase	Acetyl phosphate[1] + ADP[1] <=> Acetate[1] + ATP[1]	NA	-1000	1000	0	NA	Pyruvate Metabolism
iBth801	ACS	acetyl-CoA synthetase	Acetate[1] + ATP[1] + Coenzyme A[1] => Acetyl-CoA[1] + AMP[1] + Diphosphate[1]	BT_3755	0	1000	0	NA	Pyruvate Metabolism
iBth801	LDH_D	D-lactate dehydrogenase	D-Lactate[1] + Nicotinamide adenine dinucleotide[1] <=> Nicotinamide adenine dinucleotide - reduced[1] + Pyruvate[1]	BT_1575	-1000	1000	0	NA	Pyruvate Metabolism
iBth801	OAADC	oxaloacetate decarboxylase	Oxaloacetate[1] => CO2[1] + Pyruvate[1]	BT_0489	0	1000	0	NA	Pyruvate Metabolism
iBth801	PFL	pyruvate formate lyase	Coenzyme A[1] + Pyruvate[1] => Acetyl-CoA[1] + Formate[1]	BT_2955	0	1000	0	NA	Pyruvate Metabolism
iBth801	PTAr	phosphotransacetylase	Acetyl phosphate[1] + Coenzyme A[1] <=> Acetyl-CoA[1] + Phosphate[1]	BT_3692	-1000	1000	0	NA	Pyruvate Metabolism
iBth801	ASPK	aspartate kinase	4-Phospho-L-aspartate[1] + ADP[1] <=> L-Aspartate[1] + ATP[1]	BT_2403:BT_1375	-1000	1000	0	NA	Threonine and Lysine Metabolism
iBth801	ATHRDHr	L-allo-threonine dehydrogenase	L-2-Amino-3-oxobutanoate[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1] <=> L-Allo-threonine[1] + Nicotinamide adenine dinucleotide phosphate[1]	BT_0409	-1000	1000	0	NA	Threonine and Lysine Metabolism
iBth801	DAPDC	diaminopimelate decarboxylase	meso-2,6-Diaminoheptanedioate[1] => CO2[1] + L-Lysine[1]	BT_1374	0	1000	0	NA	Threonine and Lysine Metabolism
iBth801	DAPE	diaminopimelate epimerase	LL-2,6-Diaminoheptanedioate[1] <=> meso-2,6-Diaminoheptanedioate[1]	BT_0548	-1000	1000	0	NA	Threonine and Lysine Metabolism
iBth801	DHDPRy	dihydrodipicolinate reductase (NADPH)	2,3-Dihydrodipicolinate[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1] => Nicotinamide adenine dinucleotide phosphate[1] + 2,3,4,5-Tetrahydrodipicolinate[1]	BT_3320	0	1000	0	NA	Threonine and Lysine Metabolism
iBth801	DHDPS	dihydrodipicolinate synthase	L-Aspartate 4-semialdehyde[1] + Pyruvate[1] => 2,3-Dihydrodipicolinate[1] + 2 H2O[1]	BT_0895	0	1000	0	NA	Threonine and Lysine Metabolism
iBth801	HSDy	homoserine dehydrogenase (NADPH)	L-Aspartate 4-semialdehyde[1] + Nicotinamide adenine dinucleotide phosphate - reduced[1] <=> L-Homoserine[1] + Nicotinamide adenine dinucleotide phosphate[1]	NA	-1000	1000	0	NA	Threonine and Lysine Metabolism
iBth801	SDPTA	succinyldiaminopimelate transaminase	L-Glutamate[1] + N-Succinyl-2-L-amino-6-oxoheptanedioate[1] <=> 2-Oxoglutarate[1] + N-Succinyl-LL-2,6-diaminoheptanedioate[1]	BT_3758	-1000	1000	0	NA	Threonine and Lysine Metabolism
iBth801	THRA2i	L-allo-Threonine Aldolase	L-Allo-threonine[1] => Acetaldehyde[1] + Glycine[1]	BT_0738	0	1000	0	NA	Threonine and Lysine Metabolism
iBth801	THRAi	Threonine aldolase	L-Threonine[1] => Acetaldehyde[1] + Glycine[1]	BT_0738	0	1000	0	NA	Threonine and Lysine Metabolism
iBth801	THRS	threonine synthase	H2O[1] + O-Phospho-L-homoserine[1] => Phosphate[1] + L-Threonine[1]	BT_2401	0	1000	0	NA	Threonine and Lysine Metabolism
iBth801	ACGAptspp	N-Acetyl-D-glucosamine transport via PEP:Pyr PTS  (periplasm)	N-Acetyl-D-glucosamine[3] + Phosphoenolpyruvate[1] => N-Acetyl-D-glucosamine 6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	ACMANAptspp	N-acetyl-D-mannosamine transport via PTS  (periplasm)	N-Acetyl-D-mannosamine[3] + Phosphoenolpyruvate[1] => N-Acetyl-D-mannosamine 6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	ACMUMptspp	N-acetylmuramate transport via PEP:Pyr PTS (periplasm)	Phosphoenolpyruvate[1] + N-Acetylmuramate[2] => N-acetylmuramate 6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	ADEt2rpp	adenine transport via proton symport (reversible) (periplasm)	Adenine[1] <=> Adenine[3]	BT_4473	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	ADNt2rpp	adenosine transport in via proton symport, reversible (periplasm)	Adenosine[1] <=> Adenosine[3]	BT_4330	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	ADOCBLabcpp	Adenosylcobalamin transport via ABC system (periplasm)	Adenosylcobalamin[3] + ATP[1] + H2O[1] => Adenosylcobalamin[1] + ADP[1] + Phosphate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	ALAt4pp	L-alanine transport in via sodium symport (periplasm)	L-Alanine[3] + Sodium[3] => L-Alanine[1] + Sodium[1]	BT_4476	0	1000	0	NA	Transport, Inner Membrane
iBth801	ARBTNabcpp	aerobactin transport via ABC system (periplasm)	Aerobactin[3] + ATP[1] + H2O[1] => ADP[1] + Aerobactin[1] + Phosphate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	ASCBptspp	L-ascorbate transport via PEP:Pyr PTS (periplasm)	L-Ascorbate[3] + Phosphoenolpyruvate[1] => L-ascorbate-6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	ASPt2_3pp	L-asparate transport via proton symport (3 H) (periplasm)	L-Aspartate[3] => L-Aspartate[1]	BT_2756	0	1000	0	NA	Transport, Inner Membrane
iBth801	CBIuabcpp	Cobinamide transport via ABC system (uptake, periplasm)	ATP[1] + Cobinamide[3] + H2O[1] => ADP[1] + Cobinamide[1] + Phosphate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	CBL1abcpp	Cob(1)alamin transport via ABC system (periplasm)	ATP[1] + Cob(I)alamin[3] + H2O[1] => ADP[1] + Cob(I)alamin[1] + Phosphate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	CPGNabcpp	coprogen transport via ABC system (periplasm)	ATP[1] + coprogen[3] + H2O[1] => ADP[1] + coprogen[1] + Phosphate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	CRNDabcpp	D-carnitine transport via ABC system (periplasm)	ATP[1] + D-Carnitine[3] + H2O[1] => ADP[1] + D-Carnitine[1] + Phosphate[1]	BT_1751	0	1000	0	NA	Transport, Inner Membrane
iBth801	CRNabcpp	L-carnitine transport via ABC system (periplasm)	ATP[1] + L-Carnitine[3] + H2O[1] => ADP[1] + L-Carnitine[1] + Phosphate[1]	BT_1751	0	1000	0	NA	Transport, Inner Membrane
iBth801	CTBTabcpp	crotonobetaine transport via ABC system (periplasm)	ATP[1] + crotonobetaine[3] + H2O[1] => ADP[1] + crotonobetaine[1] + Phosphate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	CYTDt2rpp	cytidine transport in via proton symport, reversible (periplasm)	Cytidine[1] <=> Cytidine[3]	BT_4330	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	D_LACt2pp	D-lactate transport via proton symport (periplasm)	D-Lactate[1] <=> H+[2] + D-Lactate[2]	BT_1453	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	FRUpts2pp	Fructose transport via PEP:Pyr PTS (f6p generating) (periplasm)	D-Fructose[3] + Phosphoenolpyruvate[1] => D-Fructose 6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	FRUptspp	D-fructose transport via PEP:Pyr PTS (periplasm)	D-Fructose[3] + Phosphoenolpyruvate[1] => D-Fructose 1-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	FUCtpp	L-fucose transport via proton symport (periplasm)	L-Fucose[1] <=> L-Fucose[2] + H+[2]	BT_3616	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	FUMt2_3pp	Fumarate transport via proton symport (3 H) (periplasm)	Fumarate[3] => Fumarate[1]	BT_2756	0	1000	0	NA	Transport, Inner Membrane
iBth801	GALURt2r	D-galacturonate transport via proton symport, reversible	D-Galacturonate[1] <=> D-Galacturonate[2] + H+[2]	BT_4105	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	GAMptspp	D-glucosamine transport via PEP:Pyr PTS (periplasm)	D-Glucosamine[3] + Phosphoenolpyruvate[1] => D-Glucosamine 6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	GLCURt2rpp	D-glucuronate transport via proton symport, reversible (periplasm)	D-Glucuronate[1] <=> D-Glucuronate[2] + H+[2]	NA	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	GLCptspp	D-glucose transport via PEP:Pyr PTS (periplasm)	D-Glucose[3] + Phosphoenolpyruvate[1] => D-Glucose 6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	GLUABUTt7pp	4-aminobutyrate/glutamate antiport (periplasm)	4-Aminobutanoate[3] + L-Glutamate[1] <=> 4-Aminobutanoate[1] + L-Glutamate[3]	BT_2573	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	GLYCLTt2rpp	glycolate transport via proton symport, reversible (periplasm)	Glycolate[1] <=> Glycolate[3]	BT_1453	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	GLYt4pp	glycine transport in via sodium symport (periplasm)	Glycine[3] + Sodium[3] => Glycine[1] + Sodium[1]	BT_4476	0	1000	0	NA	Transport, Inner Membrane
iBth801	GUAt2pp	guanine transport in via proton symport (periplasm)	Guanine[3] => Guanine[1]	BT_4473	0	1000	0	NA	Transport, Inner Membrane
iBth801	H2Otpp	H2O transport via diffusion (periplasm)	H2O[1] <=> H2O[3]	NA	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	INDOLEt2pp	Indole transport via proton symport, irreversible (periplasm)	Indole[1] => Indole[3]	BT_0304	0	1000	0	NA	Transport, Inner Membrane
iBth801	INOSTt4pp	Na+/myo-inositol symporter (periplasm)	myo-Inositol[3] + Sodium[3] => myo-Inositol[1] + Sodium[1]	BT_0341	0	1000	0	NA	Transport, Inner Membrane
iBth801	INSt2rpp	inosine transport in via proton symport, reversible (periplasm)	Inosine[1] <=> Inosine[3]	BT_4330	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	K2L4Aabcpp	KDO(2)-lipid IV A transport via ABC system (periplasm)	ATP[1] + H2O[1] + KDO(2)-lipid IV(A)[1] => ADP[1] + KDO(2)-lipid IV(A)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	LYXt2pp	L-Lyxose transport via proton symport (periplasm)	L-Lyxose[3] => L-Lyxose[1]	BT_3765	0	1000	0	NA	Transport, Inner Membrane
iBth801	MALt2_3pp	Malate transport via proton symport (3 H) (periplasm)	L-Malate[3] => L-Malate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	MANptspp	D-mannose transport via PEP:Pyr PTS (periplasm)	D-Mannose[3] + Phosphoenolpyruvate[1] => D-Mannose 6-phosphate[1] + Pyruvate[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	MNt2pp	manganese (Mn+2) transport in via proton symport (periplasm)	Mn2+[3] => Mn2+[1]	BT_0629	0	1000	0	NA	Transport, Inner Membrane
iBth801	NMNPtpp	NMN permease (periplasm)	NMN[3] => NMN[1]	BT_2396	0	1000	0	NA	Transport, Inner Membrane
iBth801	PA120abcpp	phosphatidate transport via ABC system (n-C12:0, periplasm)	ATP[1] + H2O[1] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[1] => ADP[1] + 1,2-didodecanoyl-sn-glycerol 3-phosphate[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PA140abcpp	phosphatidate transport via ABC system (n-C14:0, periplasm)	ATP[1] + H2O[1] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[1] => ADP[1] + 1,2-ditetradecanoyl-sn-glycerol 3-phosphate[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PA141abcpp	phosphatidate transport via ABC system (n-C14:1, periplasm)	ATP[1] + H2O[1] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[1] => ADP[1] + 1,2-ditetradec-7-enoyl-sn-glycerol 3-phosphate[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PA160abcpp	phosphatidate transport via ABC system (n-C16:0, periplasm)	ATP[1] + H2O[1] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[1] => ADP[1] + 1,2-dihexadecanoyl-sn-glycerol 3-phosphate[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PA161abcpp	phosphatidate transport via ABC system (n-C16:1, periplasm)	ATP[1] + H2O[1] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[1] => ADP[1] + 1,2-dihexadec-9-enoyl-sn-glycerol 3-phosphate[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PA180abcpp	phosphatidate transport via ABC system (n-C18:0, periplasm)	ATP[1] + H2O[1] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[1] => ADP[1] + 1,2-dioctadecanoyl-sn-glycerol 3-phosphate[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PA181abcpp	phosphatidate transport via ABC system (n-C18:1, periplasm)	ATP[1] + H2O[1] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[1] => ADP[1] + 1,2-dioctadec-11-enoyl-sn-glycerol 3-phosphate[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PE120abcpp	phosphatidylethanolamine transport via ABC system (n-C12:0, periplasm)	ATP[1] + H2O[1] + phosphatidylethanolamine (didodecanoyl, n-C12:0)[1] => ADP[1] + phosphatidylethanolamine (didodecanoyl, n-C12:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PE140abcpp	phosphatidylethanolamine transport via ABC system (n-C14:0, periplasm)	ATP[1] + H2O[1] + phosphatidylethanolamine (ditetradecanoyl, n-C14:0)[1] => ADP[1] + phosphatidylethanolamine (ditetradecanoyl, n-C14:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PE141abcpp	phosphatidylethanolamine transport via ABC system (n-C14:1, periplasm)	ATP[1] + H2O[1] + phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)[1] => ADP[1] + phosphatidylethanolamine (ditetradec-7-enoyl, n-C14:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PE160abcpp	phosphatidylethanolamine transport via ABC system (n-C16:0, periplasm)	ATP[1] + H2O[1] + phosphatidylethanolamine (dihexadecanoyl, n-C16:0)[1] => ADP[1] + phosphatidylethanolamine (dihexadecanoyl, n-C16:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PE161abcpp	phosphatidylethanolamine transport via ABC system (n-C16:1, periplasm)	ATP[1] + H2O[1] + phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)[1] => ADP[1] + phosphatidylethanolamine (dihexadec-9enoyl, n-C16:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PE180abcpp	phosphatidylethanolamine transport via ABC system (n-C18:0, periplasm)	ATP[1] + H2O[1] + phosphatidylethanolamine (dioctadecanoyl, n-C18:0)[1] => ADP[1] + phosphatidylethanolamine (dioctadecanoyl, n-C18:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PE181abcpp	phosphatidylethanolamine transport via ABC system (n-C18:1, periplasm)	ATP[1] + H2O[1] + phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)[1] => ADP[1] + phosphatidylethanolamine (dioctadec-11-enoyl, n-C18:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PG120abcpp	phosphatidylglycerol transport via ABC system (n-C12:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerol (didodecanoyl, n-C12:0)[1] => ADP[1] + Phosphatidylglycerol (didodecanoyl, n-C12:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PG140abcpp	phosphatidylglycerol transport via ABC system (n-C14:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0)[1] => ADP[1] + Phosphatidylglycerol (ditetradecanoyl, n-C14:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PG141abcpp	phosphatidylglycerol transport via ABC system (n-C14:1, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)[1] => ADP[1] + Phosphatidylglycerol (ditetradec-7-enoyl, n-C14:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PG160abcpp	phosphatidylglycerol transport via ABC system (n-C16:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerol (dihexadecanoyl, n-C16:0)[1] => ADP[1] + Phosphatidylglycerol (dihexadecanoyl, n-C16:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PG161abcpp	phosphatidylglycerol transport via ABC system (n-C16:1, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)[1] => ADP[1] + Phosphatidylglycerol (dihexadec-9-enoyl, n-C16:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PG180abcpp	phosphatidylglycerol transport via ABC system (n-C18:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0)[1] => ADP[1] + Phosphatidylglycerol (dioctadecanoyl, n-C18:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PG181abcpp	phosphatidylglycerol transport via ABC system (n-C18:1, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[1] => ADP[1] + Phosphatidylglycerol (dioctadec-11-enoyl, n-C18:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PGP120abcpp	phosphatidylglycerophosphate transport via ABC system (n-C12:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)[1] => ADP[1] + Phosphatidylglycerophosphate (didodecanoyl, n-C12:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PGP140abcpp	phosphatidylglycerophosphate transport via ABC system (n-C14:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)[1] => ADP[1] + Phosphatidylglycerophosphate (ditetradecanoyl, n-C14:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PGP141abcpp	phosphatidylglycerophosphate transport via ABC system (n-C14:1, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)[1] => ADP[1] + Phosphatidylglycerophosphate (ditetradec-7-enoyl, n-C14:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PGP160abcpp	phosphatidylglycerophosphate transport via ABC system (n-C16:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)[1] => ADP[1] + Phosphatidylglycerophosphate (dihexadecanoyl, n-C16:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PGP161abcpp	phosphatidylglycerophosphate transport via ABC system (n-C16:1, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)[1] => ADP[1] + Phosphatidylglycerophosphate (dihexadec-9-enoyl, n-C16:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PGP180abcpp	phosphatidylglycerophosphate transport via ABC system (n-C18:0, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)[1] => ADP[1] + Phosphatidylglycerophosphate (dioctadecanoyl, n-C18:0)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PGP181abcpp	phosphatidylglycerophosphate transport via ABC system (n-C18:1, periplasm)	ATP[1] + H2O[1] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)[1] => ADP[1] + Phosphatidylglycerophosphate (dioctadec-11-enoyl, n-C18:1)[3] + Phosphate[1]	BT_3386	0	1000	0	NA	Transport, Inner Membrane
iBth801	PPAt4pp	Na+/Propionate symporter (periplasm)	Sodium[3] + Propanoate[3] => Sodium[1] + Propanoate[1]	BT_0182	0	1000	0	NA	Transport, Inner Membrane
iBth801	PROabcpp	L-proline transport via ABC system (periplasm)	ATP[1] + H2O[1] + L-Proline[3] => ADP[1] + Phosphate[1] + L-Proline[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	PROt4pp	Na+/Proline-L symporter (periplasm)	Sodium[3] + L-Proline[3] => Sodium[1] + L-Proline[1]	BT_0182	0	1000	0	NA	Transport, Inner Membrane
iBth801	RMNtpp	L-rhamnose transport via proton symport (periplasm)	H+[2] + L-Rhamnose[2] => L-Rhamnose[1]	BT_3765	0	1000	0	NA	Transport, Inner Membrane
iBth801	SPMDabcpp	spermidine transport via ABC system (periplasm)	ATP[1] + H2O[1] + Spermidine[3] => ADP[1] + Phosphate[1] + Spermidine[1]	NA	0	1000	0	NA	Transport, Inner Membrane
iBth801	SUCCt2_3pp	Succintate transport via proton symport (3 H) (periplasm)	Succinate[3] <=> Succinate[1]	BT_2756	-1000	1000	0	NA	Transport, Inner Membrane
iBth801	SUCFUMtpp	succinate:fumarate antiporter (periplasm)	Fumarate[1] + Succinate[3] <=> Fumarate[3] + Succinate[1]	BT_2756	-1000	1000	0	NA	Transport, Inner Membrane
